Resolution,Site,Year_Month,Total_surface_dic_masked,Mean_k_ddic
0.25,13,2007_1,74150063267.5623,1.1001198583507854
0.25,21,2007_1,222213137891.18582,2.1514174809538074
0.25,3,2007_2,483983012099.1726,0.8929828168442082
0.25,13,2007_2,50032852283.626114,1.4991611334453647
0.25,21,2007_2,238912381553.9649,2.184637764275251
0.25,3,2007_3,455287512986.2475,0.8136510446860727
0.25,13,2007_3,52763510990.433,2.2868031459001523
0.25,21,2007_3,231481791184.84964,1.6560371374096123
0.25,3,2007_4,419634548952.73376,0.8160843227387858
0.25,13,2007_4,73587508145.24927,1.7454816038232517
0.25,21,2007_4,214438628685.97293,1.2854697006975027
0.25,3,2007_5,376553063838.8995,0.5878894848406175
0.25,13,2007_5,93453231710.88373,2.056916149267705
0.25,21,2007_5,179600730025.03006,1.0890375619324282
0.25,3,2007_6,352977703095.77325,0.6692217078098847
0.25,13,2007_6,114104505536.87204,2.2582146296476164
0.25,21,2007_6,139692349364.1441,0.749642179807672
0.25,3,2007_7,367984337781.52545,0.7084761574842112
0.25,13,2007_7,122865623568.501,2.9155191663211077
0.25,21,2007_7,104939408539.2479,0.757982917954604
0.25,3,2007_8,383130146867.5549,0.7212375466869958
0.25,13,2007_8,124443858587.11247,2.028432746732751
0.25,21,2007_8,85518805556.35837,0.8003681738931945
0.25,3,2007_9,390508831379.1814,0.7648852865379676
0.25,13,2007_9,122194815034.54016,1.3989502064550075
0.25,21,2007_9,79821975946.07153,0.847327514452011
0.25,3,2007_10,407855817134.9723,0.775771060278913
0.25,13,2007_10,120575142158.19693,2.3126164241637017
0.25,21,2007_10,91706589620.51726,1.2201857969503753
0.25,3,2007_11,408450738220.7097,0.8950966117184621
0.25,13,2007_11,113375027618.88858,1.679618984976651
0.25,21,2007_11,110923384460.12141,1.221804004626321
0.25,3,2007_12,410948836459.54614,1.01076908846881
0.25,13,2007_12,93401252608.01831,1.4130462371052355
0.25,21,2007_12,143700305040.72943,1.8041875577371265
1,3,2004_01,0.0,0.0
1,13,2004_01,11440106877042.668,1.1875763599985136
1,21,2004_01,0.0,0.0
1,3,2004_02,0.0,0.0
1,13,2004_02,10379242873035.668,1.6686615091065506
1,21,2004_02,0.0,0.0
1,3,2004_03,0.0,0.0
1,13,2004_03,3574767882811.536,2.6892995441888567
1,21,2004_03,0.0,0.0
1,3,2004_04,0.0,0.0
1,13,2004_04,1573234895367.2344,2.2053643681801116
1,21,2004_04,0.0,0.0
1,3,2004_05,0.0,0.0
1,13,2004_05,941863295782.5433,3.2235981488088736
1,21,2004_05,0.0,0.0
1,3,2004_06,962701668.6307352,1.017467768313997
1,13,2004_06,649930590828.3667,2.304963813961985
1,21,2004_06,678706523.453815,0.6182505965857039
1,3,2004_07,7111517785538.753,0.9633297092489606
1,13,2004_07,467420849727.32263,3.206491621491293
1,21,2004_07,12141563018436.535,0.5376034245477945
1,3,2004_08,9523954543130.15,1.0551917622525353
1,13,2004_08,375205670820.26807,3.0445660005169928
1,21,2004_08,10937690191595.793,0.5749478578176734
1,3,2004_09,7199174211963.276,0.8415579377569127
1,13,2004_09,327155325592.8377,2.871281771433555
1,21,2004_09,7002754291495.505,0.7551584685478417
1,3,2004_10,5585520213819.266,0.8474785589612995
1,13,2004_10,290499760301.7996,3.1347713278615372
1,21,2004_10,4282388887763.7104,1.1079213687904832
1,3,2004_11,4406727143165.009,0.8441468949806535
1,13,2004_11,242326927151.31683,2.8359743240801474
1,21,2004_11,2644017265652.523,1.302667013428506
1,3,2004_12,3540122847020.3633,0.9975310739637336
1,13,2004_12,143749178117.34756,2.242616783193429
1,21,2004_12,1869751022198.2534,1.4806767942187387
1,3,2005_01,2933972130927.7534,0.6939683687122262
1,13,2005_01,83046042437.50452,1.7411196683947343
1,21,2005_01,1275733511822.2354,1.6647016056132415
1,3,2005_02,2536542625105.6064,1.044688310511864
1,13,2005_02,71086418490.50713,2.3832139878670513
1,21,2005_02,869351103364.2415,1.6831161789894
1,3,2005_03,2155969884781.3203,0.9472123751171384
1,13,2005_03,74423557977.46535,2.8101688497118564
1,21,2005_03,654097273448.7793,1.7925535595914952
1,3,2005_04,1736142044918.4204,1.0310388539657938
1,13,2005_04,91531278614.20482,3.2575251199219935
1,21,2005_04,526216928959.8396,1.33813140110777
1,3,2005_05,1372609116141.2231,0.7311754869023448
1,13,2005_05,112228494774.3641,3.881752331372811
1,21,2005_05,412474618213.2575,1.012919828105284
1,3,2005_06,1152538686387.8694,0.9451888100424284
1,13,2005_06,121931019645.76888,3.4184941174085357
1,21,2005_06,311781297482.86584,0.9158666897021708
1,3,2005_07,968591075956.2305,1.0416929177309964
1,13,2005_07,125437330261.37808,3.2601236797234674
1,21,2005_07,221184141931.33066,0.6597802764857743
1,3,2005_08,821725392576.4332,0.7367603628458546
1,13,2005_08,131558805988.48982,3.151233026475347
1,21,2005_08,183336313216.8228,0.7092351118967226
1,3,2005_09,719231606625.4735,1.0444295488034605
1,13,2005_09,131824212179.40834,2.5902713561068893
1,21,2005_09,176742317940.31293,1.0884910717517047
1,3,2005_10,684568017206.0486,1.03406019913239
1,13,2005_10,130533424587.97096,2.137463427922121
1,21,2005_10,196366434231.25195,1.4535403785293155
1,3,2005_11,710321858641.1819,0.8717203153849022
1,13,2005_11,118222048375.58783,1.9280635235313597
1,21,2005_11,228096788849.57254,1.4431477589322375
1,3,2005_12,778140695893.073,0.7927318954166194
1,13,2005_12,84115773114.34491,0.9866737314693059
1,21,2005_12,242618113890.5275,1.4978274316828544
1,3,2006_01,862815845038.85,1.2578562118173693
1,13,2006_01,55957640324.80389,1.498102357946396
1,21,2006_01,257956204392.8171,2.1315873671548715
1,3,2006_02,870679582858.7201,1.0275701800701476
1,13,2006_02,44277897460.505905,1.7306151051533125
1,21,2006_02,271233627402.17157,2.0521266180655897
1,3,2006_03,779452117629.3451,0.8851510642428938
1,13,2006_03,43862710157.6163,2.9644157677532044
1,21,2006_03,279340329989.77405,1.857814461945952
1,3,2006_04,662795008279.3182,1.0912172766132282
1,13,2006_04,49457836927.06289,3.5166058741616677
1,21,2006_04,259613777586.9757,1.203618591590056
1,3,2006_05,556118197476.8398,0.853546768998823
1,13,2006_05,64219355309.03998,3.5608982577828545
1,21,2006_05,211725136091.29706,1.2646854596439139
1,3,2006_06,445816402399.5842,0.9020193385978794
1,13,2006_06,77955667827.40756,2.7975464584982968
1,21,2006_06,164708429846.784,0.9928438177942575
1,3,2006_07,380109430085.5427,0.982037868554098
1,13,2006_07,86108952165.45506,2.1134716758102243
1,21,2006_07,122127843478.85944,0.9810641094450787
1,3,2006_08,324940011795.6127,0.8261522900259649
1,13,2006_08,90506462808.75427,2.9120029025728327
1,21,2006_08,100693911290.92914,0.9068244674068088
1,3,2006_09,294771887341.8702,0.6804323798660081
1,13,2006_09,90482237337.59206,2.312353253745127
1,21,2006_09,111645317013.78989,1.306796498115696
1,3,2006_10,296880245439.41846,0.8299772515574269
1,13,2006_10,87999474477.71039,1.9796437357653693
1,21,2006_10,138528351523.7657,1.4654755906255312
1,3,2006_11,310787763300.053,0.8137195986772376
1,13,2006_11,82190978632.76935,1.8819696880861663
1,21,2006_11,167735300965.66327,2.158354844394416
1,3,2006_12,356105674104.43665,1.1428515941143056
1,13,2006_12,59273218170.97963,1.565025143439311
1,21,2006_12,195488262637.44995,2.6197612703949864
1,3,2007_01,388051472552.2455,1.2117784414771156
1,13,2007_01,37270663396.359726,1.4331628950166835
1,21,2007_01,214147470754.76224,2.6886386382993583
1,3,2007_02,409867112580.0593,0.9111600169204483
1,13,2007_02,27847965102.560215,1.8524129188158722
1,21,2007_02,223799095708.04422,2.885762237366106
1,3,2007_03,380377874055.99976,0.8309707576366547
1,13,2007_03,28277242527.879513,2.191589438194428
1,21,2007_03,215984052704.6573,2.3157281039402413
1,3,2007_04,348259162390.14844,0.858711169636834
1,13,2007_04,35597234540.87656,2.4217280335710973
1,21,2007_04,193615308074.55118,1.7132249121783791
1,3,2007_05,305541248641.8921,0.6042418633032379
1,13,2007_05,43733795568.828865,2.5691698729516164
1,21,2007_05,162404397400.6904,1.4600213568341647
1,3,2007_06,272475043577.56116,0.7091627320341215
1,13,2007_06,54846924677.00296,2.870939630275256
1,21,2007_06,124105982499.11116,0.9896968198732898
1,3,2007_07,271548596131.84082,0.7322010121739608
1,13,2007_07,61150304263.17153,3.5147203135268015
1,21,2007_07,92030916358.45374,0.8983608913313179
1,3,2007_08,280780366000.50836,0.7112229124040875
1,13,2007_08,65026310162.50224,2.234176344516298
1,21,2007_08,76464494195.01973,0.9821792262003639
1,3,2007_09,293477368221.3623,0.7166093464390594
1,13,2007_09,66780849877.67297,1.3621206239464692
1,21,2007_09,73454454733.19064,1.3730588654071665
1,3,2007_10,320501502945.8014,0.7747127243003675
1,13,2007_10,66581090742.52501,2.529479345977678
1,21,2007_10,87004896431.86937,1.7890904418996163
1,3,2007_11,339408184228.40564,0.899743359987977
1,13,2007_11,61169808790.15795,1.4605489099645674
1,21,2007_11,103592723490.32706,1.927859267574132
1,3,2007_12,352184365370.815,1.0077125176240043
1,13,2007_12,44124109981.24442,1.6900636056503804
1,21,2007_12,123581136479.35988,2.625208427755726
