Resolution,Site,Year_Month,Total_surface_dic_masked,MeanTemp,MeanTemp_whole_mask_no_weighted
1,7,2006_09,108088930769.99077,16.02004673763099,21.465997314453148
1,12,2006_09,236642328149.26306,-1.8222814520812562,0.9113403320312727
1,4,2006_10,473168413871.2653,27.42149268599917,14.234155273437523
1,7,2006_10,97048054020.70476,16.260319846279856,21.633782958984398
1,12,2006_10,227421040336.7196,-1.8138085854828319,1.0334716796875227
1,4,2006_11,456198887534.1137,26.80134729476015,13.280999755859398
1,7,2006_11,77485227925.13063,17.819956023809254,22.253411865234398
1,12,2006_11,207190163232.5199,-1.5853556546391587,1.4331604003906477
1,4,2006_12,441350912898.26465,26.061926003267615,12.561853027343773
1,7,2006_12,59415524071.19616,19.05715575313991,22.818505859375023
1,12,2006_12,168879157387.74573,-0.7893105075831386,2.5385375976562727
1,4,2007_01,419673010691.86005,25.61173570625931,12.169061279296898
1,7,2007_01,47128773266.75388,19.859895074497047,23.296533203125023
1,12,2007_01,122570112130.49084,0.0669206281218635,3.6110168457031477
1,4,2007_02,391776850348.26556,25.57950433663541,12.006158447265648
1,7,2007_02,39910330460.0874,20.31323299527577,23.611077880859398
1,12,2007_02,97484686678.88007,0.12211271876583396,3.9673706054687727
1,4,2007_03,366854362779.33307,25.633003933773978,11.976251220703148
1,7,2007_03,36160991221.858536,19.890930132386586,23.530908203125023
1,12,2007_03,103338846670.3855,-1.1795965411918132,3.4796691894531477
1,4,2007_04,340430946009.58856,25.909061346274996,12.210687255859398
1,7,2007_04,36344871206.64794,18.809735959788156,23.284600830078148
1,12,2007_04,112085860233.21721,-1.6098680749959158,2.7143188476562727
1,4,2007_05,306189489079.4232,26.32397914422313,12.721948242187523
1,7,2007_05,37528770195.87859,17.50812590467507,22.908044433593773
1,12,2007_05,128071895420.71814,-1.7751506726164052,1.9785705566406477
1,4,2007_06,266632290434.62714,26.716089046022546,13.648645019531273
1,7,2007_06,40918669732.69726,16.820206221881165,22.410455322265648
1,12,2007_06,139717947979.7704,-1.8172313213009375,1.4810729980468977
1,4,2007_07,237242023458.3555,27.083003556646304,14.783868408203148
1,7,2007_07,50378662720.37283,16.23286589619869,21.866204833984398
1,12,2007_07,142414183738.5204,-1.8309600927221936,1.1653991699218977
1,4,2007_08,218085506185.5632,27.199427016850848,15.279382324218773
1,7,2007_08,63090967769.14928,15.91849559824226,21.562860107421898
1,12,2007_08,141153197594.52847,-1.830083748691834,0.9681640625000227
1,4,2007_09,207937829298.78186,27.252895814788303,14.899438476562523
1,7,2007_09,69128750077.5786,15.80147436184842,21.539788818359398
1,12,2007_09,137416485544.00107,-1.840476618678622,0.9062133789062727
1,4,2007_10,204093063132.32397,26.881483437887255,14.044091796875023
1,7,2007_10,63314632036.50925,16.271178935844205,21.749658203125023
1,12,2007_10,131671147480.57205,-1.8212113619393904,1.0461669921875227
1,4,2007_11,202685058101.98343,26.073960071502313,13.201776123046898
1,7,2007_11,53491657507.91989,17.272349410662628,22.231195068359398
1,12,2007_11,122544711786.29865,-1.7466687426631324,1.4141784667968977
1,4,2007_12,200701628894.0553,25.273748282218094,12.472436523437523
1,7,2007_12,42001272968.798485,18.170782645716315,22.799310302734398
1,12,2007_12,105221362066.9444,-1.3656764774510748,2.2635437011718977
0.1,5,2004_01,0.0,-273.15,4.688104248046898
0.1,16,2004_01,6281668066518.172,15.29685878851393,15.008233642578148
0.1,17,2004_01,0.0,-273.15,18.777215576171898
0.1,5,2004_02,0.0,-273.15,4.420007324218773
0.1,16,2004_02,9250224196106.742,15.734679086027143,15.546197509765648
0.1,17,2004_02,0.0,-273.15,18.367333984375023
0.1,5,2004_03,0.0,-273.15,4.359887695312523
0.1,16,2004_03,5614132884835.912,15.35301552278031,15.302484130859398
0.1,17,2004_03,0.0,-273.15,18.389245605468773
0.1,5,2004_04,0.0,-273.15,4.583703613281273
0.1,16,2004_04,3988247121101.6055,14.647470827767279,14.629754638671898
0.1,17,2004_04,0.0,-273.15,18.937554931640648
0.1,5,2004_05,0.0,-273.15,5.138452148437523
0.1,16,2004_05,2715504769750.5044,13.525517768610712,13.804620361328148
0.1,17,2004_05,0.0,-273.15,20.026055908203148
0.1,5,2004_06,11810183.655732926,10.997259196969992,6.312890625000023
0.1,16,2004_06,1678660287281.1128,12.49749354659798,13.005822753906273
0.1,17,2004_06,11195842.782925379,21.4748924300726,21.473840332031273
0.1,5,2004_07,11599617098751.979,12.395761797925047,7.702264404296898
0.1,16,2004_07,961511027475.1373,11.591578823106488,12.385614013671898
0.1,17,2004_07,15947623493061.23,23.525258583726668,23.092462158203148
0.1,5,2004_08,11431087819004.498,13.037941104432775,8.438714599609398
0.1,16,2004_08,649738580887.2263,11.175784922090315,12.028466796875023
0.1,17,2004_08,19056738716612.11,25.05958813400889,23.931115722656273
0.1,5,2004_09,6681118474298.339,11.977951262851377,7.775262451171898
0.1,16,2004_09,518493469725.71094,11.164703530146426,11.971765136718773
0.1,17,2004_09,9265858125504.244,23.8405759292948,23.715661621093773
0.1,5,2004_10,2728650356770.968,10.37376110964692,6.783380126953148
0.1,16,2004_10,431200311551.99866,11.544788577415034,12.246759033203148
0.1,17,2004_10,5982210854770.027,21.882256320854708,22.546075439453148
0.1,5,2004_11,1179258839733.5542,9.138382923028644,5.847070312500023
0.1,16,2004_11,370697672757.4314,12.280221973971607,12.967492675781273
0.1,17,2004_11,3541052898934.5117,19.36127508400233,21.080712890625023
0.1,5,2004_12,753943249261.9812,8.120583708406457,5.177331542968773
0.1,16,2004_12,269692502452.1195,13.971177964131414,14.020959472656273
0.1,17,2004_12,1902688467327.035,17.01455923994041,19.774224853515648
0.1,5,2005_01,583596452471.2848,7.244583811616565,4.704888916015648
0.1,16,2005_01,210332848671.42126,14.718001681246221,15.092797851562523
0.1,17,2005_01,1123784253124.2173,15.182255408781543,18.861596679687523
0.1,5,2005_02,487813151921.362,6.837965296849859,4.455468750000023
0.1,16,2005_02,174309650867.06653,15.192308715325339,15.575891113281273
0.1,17,2005_02,741560673362.169,13.865010543653455,18.443505859375023
0.1,5,2005_03,415695581574.25934,6.521075121218757,4.407952880859398
0.1,16,2005_03,152130473720.21136,14.844695402092384,15.377191162109398
0.1,17,2005_03,591699376554.2168,13.43328973363299,18.430047607421898
0.1,5,2005_04,382199682269.30414,6.333265333545114,4.648431396484398
0.1,16,2005_04,150776680367.3234,14.206763114536557,14.692895507812523
0.1,17,2005_04,500947245329.82086,13.727990953572998,18.877465820312523
0.1,5,2005_05,322839858000.62103,6.6868684338631965,5.212396240234398
0.1,16,2005_05,170886433340.64633,12.982235480765837,13.845361328125023
0.1,17,2005_05,408346134409.17554,14.93938711393622,20.038751220703148
0.1,5,2005_06,252353352800.60052,8.046763627769849,6.412316894531273
0.1,16,2005_06,200170356134.9617,12.060072841295323,13.060784912109398
0.1,17,2005_06,301945742862.0361,17.20174952652411,21.464501953125023
0.1,5,2005_07,197626773746.07947,9.768382017479894,7.819146728515648
0.1,16,2005_07,224458325314.824,11.507128661767922,12.440881347656273
0.1,17,2005_07,207857869026.04105,20.846128940107064,23.034692382812523
0.1,5,2005_08,164138019550.41763,9.943816236374232,8.540765380859398
0.1,16,2005_08,262840125792.0094,10.908752770440685,12.067315673828148
0.1,17,2005_08,143931157188.5275,24.007574614137013,24.012017822265648
0.1,5,2005_09,176926570382.51883,8.378568034338798,7.943414306640648
0.1,16,2005_09,271296924663.6764,10.813552563403277,11.989282226562523
0.1,17,2005_09,121269018802.0869,24.039370796649905,23.716210937500023
0.1,5,2005_10,209984651811.44812,6.640964129956728,6.785760498046898
0.1,16,2005_10,249607610493.0272,11.124014633625848,12.263513183593773
0.1,17,2005_10,121697117652.82448,21.99778283325145,22.500665283203148
0.1,5,2005_11,229956166443.71793,5.6470444440471965,5.836846923828148
0.1,16,2005_11,197999781184.92062,12.179295822428799,12.945672607421898
0.1,17,2005_11,145175748285.33163,19.397952089972705,21.080987548828148
0.1,5,2005_12,239595452608.5923,4.983482299563946,5.184350585937523
0.1,16,2005_12,152650918039.08563,13.480740078720316,14.037103271484398
0.1,17,2005_12,214909767479.16458,16.299107674303855,19.713098144531273
0.1,5,2006_01,241829028524.53418,4.4596419556347655,4.764093017578148
0.1,16,2006_01,121645321650.29466,14.120270990069969,15.159448242187523
0.1,17,2006_01,297164110930.9824,14.121525574663167,18.683526611328148
0.1,5,2006_02,225674727960.61755,4.045668832873957,4.501123046875023
0.1,16,2006_02,102498088859.90785,14.587401178678704,15.634301757812523
0.1,17,2006_02,315464745187.6009,13.369193893222757,18.219079589843773
0.1,5,2006_03,207953091301.96954,3.704798814906212,4.392541503906273
0.1,16,2006_03,88529202743.48026,14.450007988701373,15.408135986328148
0.1,17,2006_03,282811662114.54895,13.479245509005068,18.265283203125023
0.1,5,2006_04,185881829272.57715,3.5495595883703572,4.640802001953148
0.1,16,2006_04,94688036946.47086,13.418688747364627,14.723626708984398
0.1,17,2006_04,236040599369.54218,14.250715733831953,18.785882568359398
0.1,5,2006_05,153125352278.08423,4.307058323964213,5.330316162109398
0.1,16,2006_05,113109221036.07584,12.088700453297122,13.894219970703148
0.1,17,2006_05,183887834053.69363,15.510924346276738,19.722344970703148
0.1,5,2006_06,117128726818.3623,5.789449191983863,6.419458007812523
0.1,16,2006_06,133385324405.33122,11.284497675878015,13.078393554687523
0.1,17,2006_06,142900344136.1953,17.538759106808413,21.252893066406273
0.1,5,2006_07,86525950265.30402,7.9678544974470356,7.784753417968773
0.1,16,2006_07,161597631516.0185,10.732882897656737,12.456079101562523
0.1,17,2006_07,99427122297.73244,20.603727449155485,22.744226074218773
0.1,5,2006_08,64721285717.78752,9.122186593335414,8.541070556640648
0.1,16,2006_08,177586694051.27155,10.416615823272252,12.074914550781273
0.1,17,2006_08,68638205810.063545,23.510311601234207,23.826959228515648
0.1,5,2006_09,60706580503.90911,8.164940980417327,7.983331298828148
0.1,16,2006_09,179346063388.9999,10.246085830209552,12.011834716796898
0.1,17,2006_09,62459344418.18968,23.350506950883414,23.717034912109398
0.1,5,2006_10,70864837270.298,5.9708289952948235,6.914636230468773
0.1,16,2006_10,173670744758.1648,10.323887429070453,12.239862060546898
0.1,17,2006_10,72729448645.39221,20.426460986139432,22.508905029296898
0.1,5,2006_11,92999885061.4266,4.365832557265946,5.927606201171898
0.1,16,2006_11,153490824101.94043,10.934687426094968,12.878045654296898
0.1,17,2006_11,86458281800.13368,18.183230167162378,21.164453125000023
0.1,5,2006_12,110407643805.694,3.716401536682156,5.219689941406273
0.1,16,2006_12,121994271827.00386,11.969779968636601,13.972314453125023
0.1,17,2006_12,109966078292.53758,16.134960665965878,19.808953857421898
0.1,5,2007_01,121448854412.67206,3.0973909398637716,4.780236816406273
0.1,16,2007_01,89477202047.46365,13.651508202598507,15.018853759765648
0.1,17,2007_01,143140521231.26645,14.710680459952812,18.746179199218773
0.1,5,2007_02,124051684926.03018,2.6694378413409936,4.499261474609398
0.1,16,2007_02,71534879775.3588,14.470981083086599,15.524194335937523
0.1,17,2007_02,179092031329.67758,13.920518943745094,18.304223632812523
0.1,5,2007_03,120700155543.62924,2.327386811776023,4.442437744140648
0.1,16,2007_03,61470357290.75744,14.465254691620089,15.304620361328148
0.1,17,2007_03,180072467700.22476,13.889498081994645,18.327020263671898
0.1,5,2007_04,111669377808.12915,2.220273939296362,4.631463623046898
0.1,16,2007_04,62755775450.57469,13.313087640255333,14.665368652343773
0.1,17,2007_04,166741628648.1918,13.994686331332218,18.767724609375023
0.1,5,2007_05,95720079924.41638,2.6049373412770365,5.187371826171898
0.1,16,2007_05,68724805148.05931,12.340659985809964,13.823571777343773
0.1,17,2007_05,134166922902.54596,15.234464068201135,19.745874023437523
0.1,5,2007_06,73230842532.56104,4.134421429349061,6.301599121093773
0.1,16,2007_06,82285864155.62755,11.249182433252656,13.036614990234398
0.1,17,2007_06,101204964736.28117,17.539425738420164,21.248284912109398
0.1,5,2007_07,52976282940.09274,6.341173094780061,7.765313720703148
0.1,16,2007_07,96599207126.76576,10.772969890353124,12.406945800781273
0.1,17,2007_07,70831567257.17519,20.76614439258759,22.751611328125023
0.1,5,2007_08,42341991190.76854,7.207806202678398,8.461633300781273
0.1,16,2007_08,108850404739.72043,10.555862344642037,12.006768798828148
0.1,17,2007_08,50702118233.36905,23.512170777063716,23.695886230468773
0.1,5,2007_09,41181197810.08261,5.7971639805928135,8.006188964843773
0.1,16,2007_09,110573346619.79543,10.539248915302096,11.909387207031273
0.1,17,2007_09,43585417130.37331,23.628125164005667,23.565515136718773
0.1,5,2007_10,45256623482.06415,4.108682561959597,6.848535156250023
0.1,16,2007_10,108866298884.58893,10.592872346277659,12.174523925781273
0.1,17,2007_10,45721695876.80106,22.252114964675116,22.276574707031273
0.1,5,2007_11,51619136450.533356,3.046954358318544,5.861779785156273
0.1,16,2007_11,92395917031.25879,11.554936798652761,12.800897216796898
0.1,17,2007_11,58579306265.548744,19.228247767667938,20.773858642578148
0.1,5,2007_12,62512872572.26106,2.368273798425605,5.152947998046898
0.1,16,2007_12,71273268404.94356,12.96046196316621,13.733056640625023
0.1,17,2007_12,76795830596.99104,16.9899693661705,19.462365722656273
0.25,5,2004_1,0.0,-273.15,4.747827148437523
0.25,16,2004_1,6139272612426.705,15.156110796174062,15.012322998046898
0.25,17,2004_1,0.0,-273.15,18.785638427734398
0.25,5,2004_2,0.0,-273.15,4.506890869140648
0.25,16,2004_2,8322165446667.304,15.88457562233964,15.552972412109398
0.25,17,2004_2,0.0,-273.15,18.395257568359398
0.25,5,2004_3,0.0,-273.15,4.448876953125023
0.25,16,2004_3,5174589606733.135,15.560174104388011,15.291253662109398
0.25,17,2004_3,0.0,-273.15,18.430291748046898
0.25,5,2004_4,0.0,-273.15,4.648736572265648
0.25,16,2004_4,3658989613371.796,14.959010804592594,14.618951416015648
0.25,17,2004_4,0.0,-273.15,18.973046875000023
0.25,5,2004_5,0.0,-273.15,5.187402343750023
0.25,16,2004_5,2662220925593.108,13.885222547522915,13.797967529296898
0.25,17,2004_5,0.0,-273.15,20.051965332031273
0.25,5,2004_6,74611497.57237962,10.36037467354538,6.343255615234398
0.25,16,2004_6,1718957501991.1255,12.885083805185559,13.009393310546898
0.25,17,2004_6,63673541.21019644,21.643119848527817,21.481622314453148
0.25,5,2004_7,12504524424585.826,12.089028460707368,7.654656982421898
0.25,16,2004_7,972797278069.3828,12.130460268920785,12.409326171875023
0.25,17,2004_7,13145359866843.814,23.328850653862048,23.079156494140648
0.25,5,2004_8,11506542575112.555,12.807950745000028,8.396020507812523
0.25,16,2004_8,655435238415.1426,11.84350320502449,12.073144531250023
0.25,17,2004_8,14703762190562.076,25.327163251646027,23.907128906250023
0.25,5,2004_9,6730218931543.699,11.672489819669465,7.757104492187523
0.25,16,2004_9,529197685124.7672,11.908314905593727,12.023461914062523
0.25,17,2004_9,8232340911583.89,24.700870393018988,23.682122802734398
0.25,5,2004_10,3111510797013.921,9.475816931893632,6.775537109375023
0.25,16,2004_10,437613621220.80554,12.398121641243392,12.296197509765648
0.25,17,2004_10,5742238564484.336,22.985674728158983,22.495324707031273
0.25,5,2004_11,1467651191256.898,8.164011776556322,5.835656738281273
0.25,16,2004_11,354423846743.9126,13.353606697822386,13.014123535156273
0.25,17,2004_11,3392144696097.5747,20.449547705540795,21.035058593750023
0.25,5,2004_12,598988806760.0073,7.124339923664991,5.184075927734398
0.25,16,2004_12,257742360840.2978,15.123125409164231,14.050439453125023
0.25,17,2004_12,1958553208732.4666,18.304093658255795,19.757257080078148
0.25,5,2005_1,262171334998.49304,5.621176645544608,4.758935546875023
0.25,16,2005_1,197711154583.29025,16.268033462207654,15.095910644531273
0.25,17,2005_1,1150327419132.2861,16.361269310430032,18.860253906250023
0.25,5,2005_2,200845003240.62845,5.461988806540035,4.513513183593773
0.25,16,2005_2,152228930327.56158,17.39718720134465,15.573632812500023
0.25,17,2005_2,720810479415.8068,15.080140333194606,18.462792968750023
0.25,5,2005_3,164067341901.99213,5.532237925686786,4.480493164062523
0.25,16,2005_3,137070867019.5565,16.931759509513768,15.364984130859398
0.25,17,2005_3,587734450484.3796,14.763610256012953,18.464349365234398
0.25,5,2005_4,144314201089.69986,5.7039337207887115,4.717309570312523
0.25,16,2005_4,141451766739.22278,16.013339934628902,14.672906494140648
0.25,17,2005_4,516448251233.34467,15.051950060346257,18.913507080078148
0.25,5,2005_5,115206471504.71071,6.275018010590429,5.260003662109398
0.25,16,2005_5,176416411249.14453,14.603294269740331,13.831414794921898
0.25,17,2005_5,434768521520.8118,16.171128021580785,20.065972900390648
0.25,5,2005_6,83955154935.87096,7.9747392771868135,6.433618164062523
0.25,16,2005_6,214764985224.8217,13.501739553683137,13.064965820312523
0.25,17,2005_6,320363877670.2791,18.91694695277448,21.473809814453148
0.25,5,2005_7,62665787959.25825,9.986693589229446,7.794793701171898
0.25,16,2005_7,238506297874.79263,12.97949388599966,12.465325927734398
0.25,17,2005_7,217270036588.43637,22.580820210278034,23.020623779296898
0.25,5,2005_8,50818528013.156296,10.568273181716563,8.504785156250023
0.25,16,2005_8,271472664238.41434,12.417272032265544,12.110681152343773
0.25,17,2005_8,157643551928.77292,25.339605813943763,23.991906738281273
0.25,5,2005_9,53680428750.46796,8.791540745324312,7.930932617187523
0.25,16,2005_9,272225353755.39084,12.420961418723152,12.045373535156273
0.25,17,2005_9,138713113216.4232,25.583086127481806,23.684838867187523
0.25,5,2005_10,67596828103.90116,6.907118262291988,6.803552246093773
0.25,16,2005_10,249247356596.5415,12.905068352673766,12.315026855468773
0.25,17,2005_10,146437455695.836,23.55709670966013,22.464257812500023
0.25,5,2005_11,76402558320.9068,6.025808104437999,5.872735595703148
0.25,16,2005_11,190050781497.26886,14.396426036590924,12.994134521484398
0.25,17,2005_11,177510432796.51956,21.086785553458526,21.047753906250023
0.25,5,2005_12,83229198683.90627,5.578660245960464,5.221795654296898
0.25,16,2005_12,146252049026.3735,16.049958071758283,14.064752197265648
0.25,17,2005_12,259601247977.78503,17.79981702285386,19.691613769531273
0.25,5,2006_1,89298546160.1857,5.1864480315816195,4.816156005859398
0.25,16,2006_1,115312306459.61443,16.87745895850867,15.164025878906273
0.25,17,2006_1,369097142313.4604,15.774412370380674,18.704064941406273
0.25,5,2006_2,88804263770.0887,4.953596459582684,4.580041503906273
0.25,16,2006_2,94560896380.52803,17.51270471337068,15.635339355468773
0.25,17,2006_2,409635010047.2161,15.138322754649721,18.276177978515648
0.25,5,2006_3,87084925092.39566,4.8229478934007375,4.497155761718773
0.25,16,2006_3,87980536542.60722,17.15465321791038,15.389642333984398
0.25,17,2006_3,370321340321.43445,15.23116881881316,18.325006103515648
0.25,5,2006_4,83673127370.98264,4.613739829012502,4.718652343750023
0.25,16,2006_4,101184959409.0524,15.6642625157711,14.700402832031273
0.25,17,2006_4,323974818285.06744,16.00889929289724,18.842492675781273
0.25,5,2006_5,69184328599.07898,5.371964533262258,5.373651123046898
0.25,16,2006_5,123905639494.50098,14.17114650901766,13.871911621093773
0.25,17,2006_5,254350857259.7571,17.5964577511441,19.769830322265648
0.25,5,2006_6,52003465953.62965,6.766415140747256,6.438409423828148
0.25,16,2006_6,154876292689.70346,13.174624597668071,13.069329833984398
0.25,17,2006_6,199187373779.50745,19.692743833557188,21.267968750000023
0.25,5,2006_7,37552281609.95686,9.227208757770939,7.743310546875023
0.25,16,2006_7,189494672656.02982,12.50417354262629,12.468072509765648
0.25,17,2006_7,137604573483.42075,23.090051136290583,22.745904541015648
0.25,5,2006_8,27605699187.80706,10.799720111785518,8.497460937500023
0.25,16,2006_8,204228929578.362,12.241261699620054,12.110040283203148
0.25,17,2006_8,100218414737.28851,25.45256903754023,23.803216552734398
0.25,5,2006_9,24814081999.03334,9.864845154209775,7.982629394531273
0.25,16,2006_9,198776024489.23593,12.244026709592276,12.057061767578148
0.25,17,2006_9,96069002542.64827,25.15687104892902,23.680474853515648
0.25,5,2006_10,27720957836.552116,7.643743176078374,6.928704833984398
0.25,16,2006_10,180462481200.38077,12.47598712139444,12.284722900390648
0.25,17,2006_10,107477637836.66391,22.596514192130655,22.460534667968773
0.25,5,2006_11,41052066671.56655,5.674571575958112,5.932763671875023
0.25,16,2006_11,156336093142.79843,13.152417051760153,12.917565917968773
0.25,17,2006_11,126127117972.65561,20.3606731907783,21.119500732421898
0.25,5,2006_12,53794398270.99696,5.072738810607461,5.259454345703148
0.25,16,2006_12,121638329748.99066,14.380200593370432,13.990899658203148
0.25,17,2006_12,152847800690.48462,18.260390169279503,19.791192626953148
0.25,5,2007_1,60392939673.062096,4.737580512404634,4.863610839843773
0.25,16,2007_1,89446470302.07114,16.61597014917629,15.021600341796898
0.25,17,2007_1,197040495531.18515,16.505811193372892,18.764855957031273
0.25,5,2007_2,63049366133.175,4.570742738929482,4.620812988281273
0.25,16,2007_2,69925948910.7419,17.69223254535285,15.526605224609398
0.25,17,2007_2,243678733195.2125,15.584862571301414,18.349938964843773
0.25,5,2007_3,63419642695.44574,4.449894831828601,4.570764160156273
0.25,16,2007_3,59983038841.07076,17.690421719198184,15.296960449218773
0.25,17,2007_3,253717249265.7627,15.522317999774316,18.386560058593773
0.25,5,2007_4,58094972604.2364,4.499845990860308,4.749078369140648
0.25,16,2007_4,62477754899.68039,16.435435359418193,14.645501708984398
0.25,17,2007_4,230675841529.6599,15.869013641396236,18.823541259765648
0.25,5,2007_5,49432280482.67345,5.147146101820226,5.291345214843773
0.25,16,2007_5,69394899181.9752,15.160829412005228,13.809106445312523
0.25,17,2007_5,184461139934.00443,17.21970775295415,19.793634033203148
0.25,5,2007_6,36041614108.165245,7.237285111808319,6.370355224609398
0.25,16,2007_6,87966410098.47575,13.782576306547924,13.035852050781273
0.25,17,2007_6,139272091741.1703,19.753467430391595,21.266809082031273
0.25,5,2007_7,24606542343.725105,9.914279860176464,7.752587890625023
0.25,16,2007_7,109971515647.67046,12.911026255377351,12.428674316406273
0.25,17,2007_7,96283695829.50491,23.16113026544025,22.750756835937523
0.25,5,2007_8,20946926906.207092,10.31944951960395,8.429528808593773
0.25,16,2007_8,124346451933.70345,12.537056628762116,12.051721191406273
0.25,17,2007_8,72304265575.78015,25.515353779259556,23.682397460937523
0.25,5,2007_9,22123857026.620552,8.602409019496235,7.986322021484398
0.25,16,2007_9,124163605905.21046,12.57535305797012,11.965844726562523
0.25,17,2007_9,67351133429.055,25.375729990341313,23.534906005859398
0.25,5,2007_10,24457177214.5502,6.7113780499107065,6.870477294921898
0.25,16,2007_10,118528840732.70029,12.659493949569764,12.226495361328148
0.25,17,2007_10,70044215166.53963,24.174751359473078,22.235772705078148
0.25,5,2007_11,28825749855.527336,5.385163210131054,5.898217773437523
0.25,16,2007_11,95650523036.37508,14.053120980217727,12.852075195312523
0.25,17,2007_11,88543024080.43634,21.185786207257934,20.746270751953148
0.25,5,2007_12,36742356902.581696,4.786927639062469,5.211022949218773
0.25,16,2007_12,71020048182.29999,16.000191774788732,13.766748046875023
0.25,17,2007_12,114221695794.83224,18.73166435270099,19.466119384765648
1,5,2004_01,0.0,-273.15,4.794458007812523
1,16,2004_01,5840721319060.301,14.878016609703252,15.130151367187523
1,17,2004_01,0.0,-273.15,18.990106201171898
1,5,2004_02,0.0,-273.15,4.550286865234398
1,16,2004_02,8023119155153.998,15.555048953835296,15.659509277343773
1,17,2004_02,0.0,-273.15,18.600183105468773
1,5,2004_03,0.0,-273.15,4.484521484375023
1,16,2004_03,4980270139508.072,15.255293317828887,15.367364501953148
1,17,2004_03,0.0,-273.15,18.620965576171898
1,5,2004_04,0.0,-273.15,4.676843261718773
1,16,2004_04,3592345141935.569,14.590395671872443,14.658746337890648
1,17,2004_04,0.0,-273.15,19.145837402343773
1,5,2004_05,0.0,-273.15,5.197564697265648
1,16,2004_05,2492550905765.6924,13.3230329881643,13.820825195312523
1,17,2004_05,0.0,-273.15,20.201104736328148
1,5,2004_06,956998807.6290597,10.742068771559161,6.306024169921898
1,16,2004_06,1550184483437.469,12.252193369474469,13.029321289062523
1,17,2004_06,758906135.3040872,21.420271864330743,21.594964599609398
1,5,2004_07,12176508620539.396,12.32402529672703,7.584252929687523
1,16,2004_07,803540769217.0703,11.417909896677145,12.428399658203148
1,17,2004_07,13363243848327.781,23.55907217151912,23.121148681640648
1,5,2004_08,11055831869959.73,12.971763784987218,8.308129882812523
1,16,2004_08,509233145142.05286,11.213000533317086,12.089227294921898
1,17,2004_08,17225814647694.412,24.943097641828388,23.913293457031273
1,5,2004_09,6294826364933.193,11.895506063532423,7.707910156250023
1,16,2004_09,421448716514.2074,11.44774484212121,12.036492919921898
1,17,2004_09,8851612842928.793,23.377781016762185,23.714166259765648
1,5,2004_10,2935304839865.2393,9.942357888091124,6.775811767578148
1,16,2004_10,343835257110.362,12.277200004776489,12.313134765625023
1,17,2004_10,6008864020987.8,21.84172453141224,22.604486083984398
1,5,2004_11,1465444574828.1475,8.887489714195738,5.865197753906273
1,16,2004_11,278231821416.7202,13.512687366211594,13.052026367187523
1,17,2004_11,3083012533171.1885,19.517281791269,21.221368408203148
1,5,2004_12,523504124206.74567,8.56734934029106,5.224176025390648
1,16,2004_12,203441920548.96332,15.635177167492088,14.131280517578148
1,17,2004_12,1452599762082.1318,17.46047254763863,19.968438720703148
1,5,2005_01,179736347571.3132,7.580225838516185,4.787438964843773
1,16,2005_01,157952373121.8418,16.85653599867112,15.190728759765648
1,17,2005_01,818510162782.3154,15.847295233928492,19.086297607421898
1,5,2005_02,147833694925.1166,7.19016851921765,4.554528808593773
1,16,2005_02,135990961649.62924,17.918930149285018,15.660180664062523
1,17,2005_02,506823907587.6146,14.654291748491403,18.681604003906273
1,5,2005_03,129833738053.08348,7.0664711899209465,4.528314208984398
1,16,2005_03,126918100423.42575,17.447758373643296,15.431115722656273
1,17,2005_03,426504382695.2309,14.32999293105621,18.676049804687523
1,5,2005_04,120171304055.14941,6.997661829146864,4.755731201171898
1,16,2005_04,132534246445.45276,16.532475174014564,14.711267089843773
1,17,2005_04,393401708480.36395,14.544337502882797,19.107965087890648
1,5,2005_05,99941314089.11766,7.377782774360071,5.289758300781273
1,16,2005_05,154894180882.22043,15.075180347046285,13.856896972656273
1,17,2005_05,350755874432.569,15.530735244995753,20.236688232421898
1,5,2005_06,73764969932.1848,8.923389069582015,6.414453125000023
1,16,2005_06,180827209442.59018,13.619002657098463,13.088494873046898
1,17,2005_06,258397880636.68436,17.935662174001664,21.574884033203148
1,5,2005_07,56503783835.75053,10.916202000262103,7.734033203125023
1,16,2005_07,197850332698.78207,12.862893673954488,12.484002685546898
1,17,2005_07,166719820294.4172,22.28129751963246,23.056268310546898
1,5,2005_08,46032770408.509674,11.551271969777417,8.427484130859398
1,16,2005_08,224161642041.19662,12.176949627960994,12.122827148437523
1,17,2005_08,119785415277.38512,25.16089113531399,23.994500732421898
1,5,2005_09,48265174924.681885,9.876915167541995,7.884820556640648
1,16,2005_09,223148197330.31668,12.311823986334105,12.051049804687523
1,17,2005_09,110920104862.91139,25.214904593378776,23.709588623046898
1,5,2005_10,54453159368.76535,8.113157388262152,6.795739746093773
1,16,2005_10,192583419066.57117,13.038839968430239,12.323937988281273
1,17,2005_10,122958047922.81828,23.093636540085583,22.560144042968773
1,5,2005_11,67047332723.94016,7.16075618470046,5.887689208984398
1,16,2005_11,146139595389.57318,14.993705936879792,13.029168701171898
1,17,2005_11,150642947422.3207,20.278218645303014,21.227960205078148
1,5,2005_12,80085731194.21577,6.683551017789739,5.267480468750023
1,16,2005_12,109031304618.34793,16.52123035318965,14.142999267578148
1,17,2005_12,216116734289.4178,16.891663955602553,19.913751220703148
1,5,2006_01,92194516802.12265,6.520315585317235,4.869439697265648
1,16,2006_01,83635628487.34167,17.79591439985103,15.254876708984398
